id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_compact_method
3977,wind,2030,1,3993,3993,-0.7603227455726012
3978,wind,2030,1,3994,3994,-0.7603227455726012
3979,wind,2030,1,3995,3995,-0.7603227455726012
3980,wind,2030,1,3996,3996,-0.6345875546929215
3981,wind,2030,1,3997,3997,-0.6345875546929215
3982,wind,2030,1,3998,3998,-0.6345875546929215
3983,wind,2030,1,3999,3999,-0.6345875546929215
3984,wind,2030,1,4000,4000,-0.6345875546929215
3985,wind,2030,1,4001,4001,-0.6345875546929215
3986,wind,2030,1,4002,4002,-0.6345875546929215
3987,wind,2030,1,4003,4003,-0.6345875546929215
3988,wind,2030,1,4004,4004,-0.6345875546929215
3989,wind,2030,1,4005,4005,-0.6345875546929215
3990,wind,2030,1,4006,4006,-0.6345875546929215
3991,wind,2030,1,4007,4007,-0.6345875546929215
3992,wind,2030,1,4008,4008,-0.6345875546929215
3993,wind,2030,1,4009,4009,-0.6345875546929215
3994,wind,2030,1,4010,4010,-0.6345875546929215
3995,wind,2030,1,4011,4011,-0.6345875546929215
3996,wind,2030,1,4012,4012,-0.6345875546929215
3997,wind,2030,1,4013,4013,-0.6345875546929215
3998,wind,2030,1,4014,4014,-0.6345875546929215
3999,wind,2030,1,4015,4015,-0.6345875546929215
4000,wind,2030,1,4016,4016,-0.6345875546929215
4001,wind,2030,1,4017,4017,-0.6345875546929215
4002,wind,2030,1,4018,4018,-0.6345875546929215
4003,wind,2030,1,4019,4019,-0.6345875546929215
4004,wind,2030,1,4020,4020,-0.6345875546929215
4005,wind,2030,1,4021,4021,-0.6345875546929215
4006,wind,2030,1,4022,4022,-0.6345875546929215
4007,wind,2030,1,4023,4023,-0.6345875546929215
4008,wind,2030,1,4024,4024,-0.6345875546929215
4009,wind,2030,1,4025,4025,-0.6345875546929215
4010,wind,2030,1,4026,4026,-0.6345875546929215
4011,wind,2030,1,4027,4027,-0.6345875546929215
4012,wind,2030,1,4028,4028,-0.6345875546929215
4013,wind,2030,1,4029,4029,-0.6345875546929215
4014,wind,2030,1,4030,4030,-0.6345875546929215
4015,wind,2030,1,4031,4031,-0.6345875546929215
4016,wind,2030,1,4032,4032,-0.6345875546929215
4017,wind,2030,1,4033,4033,-0.6345875546929215
4018,wind,2030,1,4034,4034,-0.6345875546929215
4019,wind,2030,1,4035,4035,-0.6345875546929215
4020,wind,2030,1,4036,4036,-0.6345875546929215
4021,wind,2030,1,4037,4037,-0.6345875546929215
4022,wind,2030,1,4038,4038,-0.6345875546929215
4023,wind,2030,1,4039,4039,-0.6345875546929215
4024,wind,2030,1,4040,4040,-0.6345875546929215
4025,wind,2030,1,4041,4041,-0.6345875546929215
4026,wind,2030,1,4042,4042,-0.6345875546929215
4027,wind,2030,1,4043,4043,-0.6345875546929215
4028,wind,2030,1,4044,4044,-0.6345875546929215
4029,wind,2030,1,4045,4045,-0.6345875546929215
4030,wind,2030,1,4046,4046,-0.6345875546929215
4031,wind,2030,1,4047,4047,-0.6345875546929215
4032,wind,2030,1,4048,4048,-0.6345875546929215
4033,wind,2030,1,4049,4049,-0.6345875546929215
4034,wind,2030,1,4050,4050,-0.6345875546929215
4035,wind,2030,1,4051,4051,-0.6345875546929215
4036,wind,2030,1,4052,4052,-0.7603227455726012
4037,wind,2030,1,4053,4053,-0.7603227455726012
4038,wind,2030,1,4054,4054,-0.7603227455726012
4039,wind,2030,1,4055,4055,-0.7603227455726012
4040,wind,2030,1,4056,4056,-0.7603227455726012
4041,wind,2030,1,4057,4057,-0.7785880746877324
4042,wind,2030,1,4058,4058,-0.7785880746877324
4043,wind,2030,1,4059,4059,-0.7785880746877324
4044,wind,2030,1,4060,4060,-0.7785880746877324
4045,wind,2030,1,4061,4061,-0.7785880746877324
4046,wind,2030,1,4062,4062,-0.7785880746877324
4047,wind,2030,1,4063,4063,-0.7785880746877324
4048,wind,2030,1,4064,4064,-0.7785880746877324
4049,wind,2030,1,4065,4065,-0.7785880746877324
4050,wind,2030,1,4066,4066,-0.7785880746877324
4051,wind,2030,1,4067,4067,-0.7785880746877324
4052,wind,2030,1,4068,4068,-0.7785880746877324
4053,wind,2030,1,4069,4069,-0.7785880746877324
4054,wind,2030,1,4070,4070,-0.7785880746877324
4055,wind,2030,1,4071,4071,-0.7785880746877324
4056,wind,2030,1,4072,4072,-0.7785880746877324
4057,wind,2030,1,4073,4073,-0.7785880746877324
4058,wind,2030,1,4074,4074,-0.7785880746877324
4059,wind,2030,1,4075,4075,-0.7785880746877324
4060,wind,2030,1,4076,4076,-0.7785880746877324
4061,wind,2030,1,4077,4077,-0.7785880746877324
4062,wind,2030,1,4078,4078,-0.7785880746877324
4063,wind,2030,1,4079,4079,-0.7785880746877324
4064,wind,2030,1,4080,4080,-0.7785880746877324
4065,wind,2030,1,4081,4081,-0.7785880746877324
4066,wind,2030,1,4082,4082,-0.7785880746877324
4067,wind,2030,1,4083,4083,-0.7785880746877324
4068,wind,2030,1,4084,4084,-0.7785880746877324
4069,wind,2030,1,4085,4085,-0.7785880746877324
4070,wind,2030,1,4086,4086,-0.7785880746877324
4071,wind,2030,1,4087,4087,-0.7785880746877324
4072,wind,2030,1,4088,4088,-0.7785880746877324
4073,wind,2030,1,4089,4089,-0.7785880746877324
4074,wind,2030,1,4090,4090,-0.7603227455726012
4075,wind,2030,1,4091,4091,-0.7603227455726012
4076,wind,2030,1,4092,4092,-0.7603227455726012
4077,wind,2030,1,4093,4093,-0.7603227455726012
4078,wind,2030,1,4094,4094,-0.7603227455726012
4079,wind,2030,1,4095,4095,-0.7603227455726012
4080,wind,2030,1,4096,4096,-0.7603227455726012
4081,wind,2030,1,4097,4097,-0.7603227455726012
4082,wind,2030,1,4098,4098,-0.7603227455726012
4083,wind,2030,1,4099,4099,-0.6345875546929215
4084,wind,2030,1,4100,4100,-0.6345875546929215
4085,wind,2030,1,4101,4101,-0.6345875546929215
4086,wind,2030,1,4102,4102,-0.6345875546929215
4087,wind,2030,1,4103,4103,-0.6345875546929215
4088,wind,2030,1,4104,4104,-0.6345875546929215
4089,wind,2030,1,4105,4105,-0.6345875546929215
4090,wind,2030,1,4106,4106,-0.6345875546929215
4091,wind,2030,1,4107,4107,-0.6345875546929215
4092,wind,2030,1,4108,4108,-0.6345875546929215
4093,wind,2030,1,4109,4109,-0.6345875546929215
4094,wind,2030,1,4110,4110,-0.6345875546929215
4095,wind,2030,1,4111,4111,-0.6345875546929215
4096,wind,2030,1,4112,4112,-0.6345875546929215
4097,wind,2030,1,4113,4113,-0.6345875546929215
4098,wind,2030,1,4114,4114,-0.6345875546929215
4099,wind,2030,1,4115,4115,-0.6345875546929215
4100,wind,2030,1,4116,4116,-0.6345875546929215
4101,wind,2030,1,4117,4117,-0.6345875546929215
4102,wind,2030,1,4118,4118,-0.6345875546929215
4103,wind,2030,1,4119,4119,-0.6345875546929215
4104,wind,2030,1,4120,4120,-0.6345875546929215
4105,wind,2030,1,4121,4121,-0.6345875546929215
4106,wind,2030,1,4122,4122,-0.6345875546929215
4107,wind,2030,1,4123,4123,-0.6345875546929215
4108,wind,2030,1,4124,4124,-0.6345875546929215
4109,wind,2030,1,4125,4125,-0.7603227455726012
4110,wind,2030,1,4126,4126,-0.6345875546929215
4111,wind,2030,1,4127,4127,-0.6345875546929215
4112,wind,2030,1,4128,4128,-0.6345875546929215
4113,wind,2030,1,4129,4129,-0.6345875546929215
4114,wind,2030,1,4130,4130,-0.6345875546929215
4115,wind,2030,1,4131,4131,-0.6345875546929215
4116,wind,2030,1,4132,4132,-0.6345875546929215
4117,wind,2030,1,4133,4133,-0.6345875546929215
4118,wind,2030,1,4134,4134,-0.6345875546929215
4119,wind,2030,1,4135,4135,-0.6345875546929215
4120,wind,2030,1,4136,4136,-0.6345875546929215
4121,wind,2030,1,4137,4137,-0.6345875546929215
4122,wind,2030,1,4138,4138,-0.6345875546929215
4123,wind,2030,1,4139,4139,-0.6345875546929215
4124,wind,2030,1,4140,4140,-0.6345875546929215
4125,wind,2030,1,4141,4141,-0.6345875546929215
4126,wind,2030,1,4142,4142,-0.6345875546929215
4127,wind,2030,1,4143,4143,-0.6345875546929215
4128,wind,2030,1,4144,4144,-0.6345875546929215
4129,wind,2030,1,4145,4145,-0.6345875546929215
4130,wind,2030,1,4146,4146,-0.6345875546929215
4131,wind,2030,1,4147,4147,-0.6345875546929215
4132,wind,2030,1,4148,4148,-0.6345875546929215
4133,wind,2030,1,4149,4149,-0.6345875546929215
4134,wind,2030,1,4150,4150,-0.6345875546929215
4135,wind,2030,1,4151,4151,-0.6345875546929215
4136,wind,2030,1,4152,4152,-0.6345875546929215
4137,wind,2030,1,4153,4153,-0.6345875546929215
4138,wind,2030,1,4154,4154,-0.6345875546929215
4139,wind,2030,1,4155,4155,-0.6345875546929215
4140,wind,2030,1,4156,4156,-0.6345875546929215
4141,wind,2030,1,4157,4157,-0.6345875546929215
4142,wind,2030,1,4158,4158,-0.6345875546929215
4143,wind,2030,1,4159,4159,-0.6345875546929215
4144,wind,2030,1,4160,4160,-0.6345875546929215
4145,wind,2030,1,4161,4161,-0.6345875546929215
4146,wind,2030,1,4162,4162,-0.6345875546929215
4147,wind,2030,1,4163,4163,-0.6345875546929215
4148,wind,2030,1,4164,4164,-0.6345875546929215
4149,wind,2030,1,4165,4165,-0.6345875546929215
4150,wind,2030,1,4166,4166,-0.6345875546929215
4151,wind,2030,1,4167,4167,-0.7603227455726012
4152,wind,2030,1,4168,4168,-0.7603227455726012
4153,wind,2030,1,4169,4169,-0.7603227455726012
4154,wind,2030,1,4170,4170,-0.7603227455726012
4155,wind,2030,1,4171,4171,-0.7603227455726012
4156,wind,2030,1,4172,4172,-0.7603227455726012
4157,wind,2030,1,4173,4173,-0.7603227455726012
4158,wind,2030,1,4174,4174,-0.7785880746877324
4159,wind,2030,1,4175,4175,-0.7785880746877324
4160,wind,2030,1,4176,4176,-0.7785880746877324
4161,wind,2030,1,4177,4177,-0.7785880746877324
4162,wind,2030,1,4178,4178,-0.7785880746877324
4163,wind,2030,1,4179,4179,-0.7785880746877324
4164,wind,2030,1,4180,4180,-0.7785880746877324
4165,wind,2030,1,4181,4181,-0.7785880746877324
4166,wind,2030,1,4182,4182,-0.7785880746877324
4167,wind,2030,1,4183,4183,-0.7785880746877324
4168,wind,2030,1,4184,4184,-0.7785880746877324
4169,wind,2030,1,4185,4185,-0.7785880746877324
4170,wind,2030,1,4186,4186,-0.7603227455726012
4171,wind,2030,1,4187,4187,-0.7603227455726012
4172,wind,2030,1,4188,4188,-0.7603227455726012
4173,wind,2030,1,4189,4189,-0.7603227455726012
4174,wind,2030,1,4190,4190,-0.7603227455726012
4175,wind,2030,1,4191,4191,-0.7603227455726012
4176,wind,2030,1,4192,4192,-0.7603227455726012
4177,wind,2030,1,4193,4193,-0.7785880746877324
4178,wind,2030,1,4194,4194,-0.7785880746877324
4179,wind,2030,1,4195,4195,-0.7785880746877324
4180,wind,2030,1,4196,4196,-0.7785880746877324
4181,wind,2030,1,4197,4197,-0.7785880746877324
4182,wind,2030,1,4198,4198,-0.7785880746877324
4183,wind,2030,1,4199,4199,-0.7785880746877324
4184,wind,2030,1,4200,4200,-0.7785880746877324
4185,wind,2030,1,4201,4201,-0.7785880746877324
4186,wind,2030,1,4202,4202,-0.7785880746877324
4187,wind,2030,1,4203,4203,-0.7785880746877324
4188,wind,2030,1,4204,4204,-0.7785880746877324
4189,wind,2030,1,4205,4205,-0.7785880746877324
4190,wind,2030,1,4206,4206,-0.7785880746877324
4191,wind,2030,1,4207,4207,-0.7785880746877324
4192,wind,2030,1,4208,4208,-0.7785880746877324
4193,wind,2030,1,4209,4209,-0.7785880746877324
4194,wind,2030,1,4210,4210,-0.7603227455726012
4195,wind,2030,1,4211,4211,-0.7785880746877324
4196,wind,2030,1,4212,4212,-0.7603227455726012
4197,wind,2030,1,4213,4213,-0.7603227455726012
4198,wind,2030,1,4214,4214,-0.6345875546929215
4199,wind,2030,1,4215,4215,-0.6345875546929215
4200,wind,2030,1,4216,4216,-0.6345875546929215
4201,wind,2030,1,4217,4217,-0.6345875546929215
4202,wind,2030,1,4218,4218,-0.6345875546929215
4203,wind,2030,1,4219,4219,-0.6345875546929215
4204,wind,2030,1,4220,4220,-0.6345875546929215
4205,wind,2030,1,4221,4221,-0.6345875546929215
4206,wind,2030,1,4222,4222,-0.6345875546929215
4207,wind,2030,1,4223,4223,-0.6345875546929215
4208,wind,2030,1,4224,4224,-0.6345875546929215
4209,wind,2030,1,4225,4225,-0.6345875546929215
4210,wind,2030,1,4226,4226,-0.6345875546929215
4211,wind,2030,1,4227,4227,-0.7603227455726012
4212,wind,2030,1,4228,4228,-0.7603227455726012
4213,wind,2030,1,4229,4229,-0.7603227455726012
4214,wind,2030,1,4230,4230,-0.7603227455726012
4215,wind,2030,1,4231,4231,-0.7603227455726012
4216,wind,2030,1,4232,4232,-0.7603227455726012
4217,wind,2030,1,4233,4233,-0.7603227455726012
4218,wind,2030,1,4234,4234,-0.7603227455726012
4219,wind,2030,1,4235,4235,-0.7603227455726012
4220,wind,2030,1,4236,4236,-0.6345875546929215
4221,wind,2030,1,4237,4237,-0.6345875546929215
4222,wind,2030,1,4238,4238,-0.6345875546929215
4223,wind,2030,1,4239,4239,-0.6345875546929215
4224,wind,2030,1,4240,4240,-0.6345875546929215
4225,wind,2030,1,4241,4241,-0.6345875546929215
4226,wind,2030,1,4242,4242,-0.6345875546929215
4227,wind,2030,1,4243,4243,-0.6345875546929215
4228,wind,2030,1,4244,4244,-0.6345875546929215
4229,wind,2030,1,4245,4245,-0.6345875546929215
4230,wind,2030,1,4246,4246,-0.6345875546929215
4231,wind,2030,1,4247,4247,-0.6345875546929215
4232,wind,2030,1,4248,4248,-0.6345875546929215
4233,wind,2030,1,4249,4249,-0.6345875546929215
4234,wind,2030,1,4250,4250,-0.6345875546929215
4235,wind,2030,1,4251,4251,-0.6345875546929215
4236,wind,2030,1,4252,4252,-0.6345875546929215
4237,wind,2030,1,4253,4253,-0.6345875546929215
4238,wind,2030,1,4254,4254,-0.6345875546929215
4239,wind,2030,1,4255,4255,-0.6345875546929215
4240,wind,2030,1,4256,4256,-0.6345875546929215
4241,wind,2030,1,4257,4257,-0.6345875546929215
4242,wind,2030,1,4258,4258,-0.6345875546929215
4243,wind,2030,1,4259,4259,-0.6345875546929215
4244,wind,2030,1,4260,4260,-0.6345875546929215
4245,wind,2030,1,4261,4261,-0.6345875546929215
4246,wind,2030,1,4262,4262,-0.6345875546929215
4247,wind,2030,1,4263,4263,-0.6345875546929215
4248,wind,2030,1,4264,4264,-0.6345875546929215
4249,wind,2030,1,4265,4265,-0.6345875546929215
4250,wind,2030,1,4266,4266,-0.6345875546929215
4251,wind,2030,1,4267,4267,-0.6345875546929215
4252,wind,2030,1,4268,4268,-0.6345875546929215
4253,wind,2030,1,4269,4269,-0.6345875546929215
4254,wind,2030,1,4270,4270,-0.6345875546929215
4255,wind,2030,1,4271,4271,-0.7603227455726012
4256,wind,2030,1,4272,4272,-0.7603227455726012
4257,wind,2030,1,4273,4273,-0.7603227455726012
4258,wind,2030,1,4274,4274,-0.7603227455726012
4259,wind,2030,1,4275,4275,-0.7603227455726012
4260,wind,2030,1,4276,4276,-0.7603227455726012
4261,wind,2030,1,4277,4277,-0.7603227455726012
4262,wind,2030,1,4278,4278,-0.7603227455726012
4263,wind,2030,1,4279,4279,-0.7603227455726012
4264,wind,2030,1,4280,4280,-0.7603227455726012
4265,wind,2030,1,4281,4281,-0.7603227455726012
4266,wind,2030,1,4282,4282,-0.7603227455726012
4267,wind,2030,1,4283,4283,-0.7603227455726012
4268,wind,2030,1,4284,4284,-0.6345875546929215
4269,wind,2030,1,4285,4285,-0.6345875546929215
4270,wind,2030,1,4286,4286,-0.6345875546929215
4271,wind,2030,1,4287,4287,-0.6345875546929215
4272,wind,2030,1,4288,4288,-0.6345875546929215
4273,wind,2030,1,4289,4289,-0.6345875546929215
4274,wind,2030,1,4290,4290,-0.6345875546929215
4275,wind,2030,1,4291,4291,-0.6345875546929215
4276,wind,2030,1,4292,4292,-0.6345875546929215
4277,wind,2030,1,4293,4293,-0.6345875546929215
4278,wind,2030,1,4294,4294,-0.7603227455726012
4279,wind,2030,1,4295,4295,-0.6345875546929215
4280,wind,2030,1,4296,4296,-0.6345875546929215
4281,wind,2030,1,4297,4297,-0.6345875546929215
4282,wind,2030,1,4298,4298,-0.6345875546929215
4283,wind,2030,1,4299,4299,-0.7603227455726012
4284,wind,2030,1,4300,4300,-0.7603227455726012
4285,wind,2030,1,4301,4301,-0.7603227455726012
4286,wind,2030,1,4302,4302,-0.7603227455726012
4287,wind,2030,1,4303,4303,-0.7603227455726012
4288,wind,2030,1,4304,4304,-0.7603227455726012
4289,wind,2030,1,4305,4305,-0.7603227455726012
4290,wind,2030,1,4306,4306,-0.7603227455726012
4291,wind,2030,1,4307,4307,-0.7603227455726012
4292,wind,2030,1,4308,4308,-0.7603227455726012
4293,wind,2030,1,4309,4309,-0.6345875546929215
4294,wind,2030,1,4310,4310,-0.6345875546929215
4295,wind,2030,1,4311,4311,-0.6345875546929215
4296,wind,2030,1,4312,4312,-0.6345875546929215
4297,wind,2030,1,4313,4313,-0.6345875546929215
4298,wind,2030,1,4314,4314,-0.6345875546929215
4299,wind,2030,1,4315,4315,-0.6345875546929215
4300,wind,2030,1,4316,4316,-0.6345875546929215
4301,wind,2030,1,4317,4317,-0.6345875546929215
4302,wind,2030,1,4318,4318,-0.6345875546929215
4303,wind,2030,1,4319,4319,-0.6345875546929215
4304,wind,2030,1,4320,4320,-0.6345875546929215
4305,wind,2030,1,4321,4321,-0.6345875546929215
4306,wind,2030,1,4322,4322,-0.6345875546929215
4307,wind,2030,1,4323,4323,-0.6345875546929215
4308,wind,2030,1,4324,4324,-0.6345875546929215
4309,wind,2030,1,4325,4325,-0.7603227455726012
4310,wind,2030,1,4326,4326,-0.7603227455726012
4311,wind,2030,1,4327,4327,-0.7785880746877324
4312,wind,2030,1,4328,4328,-0.7785880746877324
4313,wind,2030,1,4329,4329,-0.7785880746877324
4314,wind,2030,1,4330,4330,-0.7785880746877324
4315,wind,2030,1,4331,4331,-0.7785880746877324
4316,wind,2030,1,4332,4332,-0.7785880746877324
4317,wind,2030,1,4333,4333,-0.7785880746877324
4318,wind,2030,1,4334,4334,-0.7785880746877324
4319,wind,2030,1,4335,4335,-0.7785880746877324
4320,wind,2030,1,4336,4336,-0.7785880746877324
4321,wind,2030,1,4337,4337,-0.7785880746877324
4322,wind,2030,1,4338,4338,-0.7785880746877324
4323,wind,2030,1,4339,4339,-0.7785880746877324
4324,wind,2030,1,4340,4340,-0.7785880746877324
4325,wind,2030,1,4341,4341,-0.7785880746877324
4326,wind,2030,1,4342,4342,-0.7785880746877324
4327,wind,2030,1,4343,4343,-0.7603227455726012
4328,wind,2030,1,4344,4344,-0.7603227455726012
4329,wind,2030,1,4345,4345,-0.7603227455726012
4330,wind,2030,1,4346,4346,-0.7603227455726012
4331,wind,2030,1,4347,4347,-0.7603227455726012
4332,wind,2030,1,4348,4348,-0.7603227455726012
4333,wind,2030,1,4349,4349,-0.7603227455726012
4334,wind,2030,1,4350,4350,-0.7603227455726012
4335,wind,2030,1,4351,4351,-0.7603227455726012
4336,wind,2030,1,4352,4352,-0.7603227455726012
4337,wind,2030,1,4353,4353,-0.7603227455726012
4338,wind,2030,1,4354,4354,-0.7603227455726012
4339,wind,2030,1,4355,4355,-0.7603227455726012
4340,wind,2030,1,4356,4356,-0.7603227455726012
4341,wind,2030,1,4357,4357,-0.7603227455726012
4342,wind,2030,1,4358,4358,-0.6345875546929215
4343,wind,2030,1,4359,4359,-0.6345875546929215
4344,wind,2030,1,4360,4360,-0.6345875546929215
4345,wind,2030,1,4361,4361,-0.6345875546929215
4346,wind,2030,1,4362,4362,-0.6345875546929215
4347,wind,2030,1,4363,4363,-0.6345875546929215
4348,wind,2030,1,4364,4364,-0.6345875546929215
4349,wind,2030,1,4365,4365,-0.6345875546929215
4350,wind,2030,1,4366,4366,-0.6345875546929215
4351,wind,2030,1,4367,4367,-0.6345875546929215
4352,wind,2030,1,4368,4368,-0.6345875546929215
4353,wind,2030,1,4369,4369,-0.6345875546929215
4354,wind,2030,1,4370,4370,-0.6345875546929215
4355,wind,2030,1,4371,4371,-0.6345875546929215
4356,wind,2030,1,4372,4372,-0.6345875546929215
4357,wind,2030,1,4373,4373,-0.6345875546929215
4358,wind,2030,1,4374,4374,-0.7603227455726012
4359,wind,2030,1,4375,4375,-0.7603227455726012
4360,wind,2030,1,4376,4376,-0.7603227455726012
4361,wind,2030,1,4377,4377,-0.7603227455726012
4362,wind,2030,1,4378,4378,-0.7603227455726012
4363,wind,2030,1,4379,4379,-0.7603227455726012
4364,wind,2030,1,4380,4380,-0.7603227455726012
4365,wind,2030,1,4381,4381,-0.7603227455726012
4366,wind,2030,1,4382,4382,-0.6345875546929215
4367,wind,2030,1,4383,4383,-0.6345875546929215
4368,wind,2030,1,4384,4384,-0.6345875546929215
4369,wind,2030,1,4385,4385,-0.6345875546929215
4370,wind,2030,1,4386,4386,-0.6345875546929215
4371,wind,2030,1,4387,4387,-0.6345875546929215
4372,wind,2030,1,4388,4388,-0.6345875546929215
4373,wind,2030,1,4389,4389,-0.6345875546929215
4374,wind,2030,1,4390,4390,-0.6345875546929215
4375,wind,2030,1,4391,4391,-0.6345875546929215
4376,wind,2030,1,4392,4392,-0.6345875546929215
4377,wind,2030,1,4393,4393,-0.6345875546929215
4378,wind,2030,1,4394,4394,-0.6345875546929215
4379,wind,2030,1,4395,4395,-0.6345875546929215
4380,wind,2030,1,4396,4396,-0.6345875546929215
4381,wind,2030,1,4397,4397,-0.6345875546929215
4382,wind,2030,1,4398,4398,-0.6345875546929215
4383,wind,2030,1,4399,4399,-0.6345875546929215
4384,wind,2030,1,4400,4400,-0.6345875546929215
4385,wind,2030,1,4401,4401,-0.6345875546929215
4386,wind,2030,1,4402,4402,-0.6345875546929215
4387,wind,2030,1,4403,4403,-0.6345875546929215
4388,wind,2030,1,4404,4404,-0.6345875546929215
4389,wind,2030,1,4405,4405,-0.6345875546929215
4390,wind,2030,1,4406,4406,-0.6345875546929215
4391,wind,2030,1,4407,4407,-0.6345875546929215
4392,wind,2030,1,4408,4408,-0.6345875546929215
4393,wind,2030,1,4409,4409,-0.6345875546929215
4394,wind,2030,1,4410,4410,-0.6345875546929215
4395,wind,2030,1,4411,4411,-0.6345875546929215
4396,wind,2030,1,4412,4412,-0.6345875546929215
4397,wind,2030,1,4413,4413,-0.6345875546929215
4398,wind,2030,1,4414,4414,-0.6345875546929215
4399,wind,2030,1,4415,4415,-0.6345875546929215
4400,wind,2030,1,4416,4416,-0.6345875546929215
4401,wind,2030,1,4417,4417,-0.6345875546929215
4402,wind,2030,1,4418,4418,-0.6345875546929215
4403,wind,2030,1,4419,4419,-0.6345875546929215
4404,wind,2030,1,4420,4420,-0.6345875546929215
4405,wind,2030,1,4421,4421,-0.6345875546929215
4406,wind,2030,1,4422,4422,-0.6345875546929215
4407,wind,2030,1,4423,4423,-0.6345875546929215
4408,wind,2030,1,4424,4424,-0.6345875546929215
4409,wind,2030,1,4425,4425,-0.6345875546929215
4410,wind,2030,1,4426,4426,-0.6345875546929215
4411,wind,2030,1,4427,4427,-0.6345875546929215
4412,wind,2030,1,4428,4428,-0.6345875546929215
4413,wind,2030,1,4429,4429,-0.6345875546929215
4414,wind,2030,1,4430,4430,-0.6345875546929215
4415,wind,2030,1,4431,4431,-0.6345875546929215
4416,wind,2030,1,4432,4432,-0.6345875546929215
4417,wind,2030,1,4433,4433,-0.6345875546929215
4418,wind,2030,1,4434,4434,-0.6345875546929215
4419,wind,2030,1,4435,4435,-0.6345875546929215
4420,wind,2030,1,4436,4436,-0.6345875546929215
4421,wind,2030,1,4437,4437,-0.6345875546929215
4422,wind,2030,1,4438,4438,-0.6345875546929215
4423,wind,2030,1,4439,4439,-0.6345875546929215
4424,wind,2030,1,4440,4440,-0.6345875546929215
4425,wind,2030,1,4441,4441,-0.6345875546929215
4426,wind,2030,1,4442,4442,-0.6345875546929215
4427,wind,2030,1,4443,4443,-0.6345875546929215
4428,wind,2030,1,4444,4444,-0.6345875546929215
4429,wind,2030,1,4445,4445,-0.6345875546929215
4430,wind,2030,1,4446,4446,-0.6345875546929215
4431,wind,2030,1,4447,4447,-0.6345875546929215
4432,wind,2030,1,4448,4448,-0.6345875546929215
4433,wind,2030,1,4449,4449,-0.6345875546929215
4434,wind,2030,1,4450,4450,-0.6345875546929215
4435,wind,2030,1,4451,4451,-0.6345875546929215
4436,wind,2030,1,4452,4452,-0.6345875546929215
4437,wind,2030,1,4453,4453,-0.6345875546929215
4438,wind,2030,1,4454,4454,-0.6345875546929215
4439,wind,2030,1,4455,4455,-0.6345875546929215
4440,wind,2030,1,4456,4456,-0.6345875546929215
4441,wind,2030,1,4457,4457,-0.6345875546929215
4442,wind,2030,1,4458,4458,-0.6345875546929215
4443,wind,2030,1,4459,4459,-0.6345875546929215
4444,wind,2030,1,4460,4460,-0.6345875546929215
4445,wind,2030,1,4461,4461,-0.6345875546929215
4446,wind,2030,1,4462,4462,-0.6345875546929215
4447,wind,2030,1,4463,4463,-0.6345875546929215
4448,wind,2030,1,4464,4464,-0.6345875546929215
4449,wind,2030,1,4465,4465,-0.6345875546929215
4450,wind,2030,1,4466,4466,-0.6345875546929215
4451,wind,2030,1,4467,4467,-0.6345875546929215
4452,wind,2030,1,4468,4468,-0.6345875546929215
4453,wind,2030,1,4469,4469,-0.6345875546929215
4454,wind,2030,1,4470,4470,-0.6345875546929215
4455,wind,2030,1,4471,4471,-0.6345875546929215
4456,wind,2030,1,4472,4472,-0.6345875546929215
4457,wind,2030,1,4473,4473,-0.6345875546929215
4458,wind,2030,1,4474,4474,-0.6345875546929215
4459,wind,2030,1,4475,4475,-0.6345875546929215
4460,wind,2030,1,4476,4476,-0.6345875546929215
4461,wind,2030,1,4477,4477,-0.6345875546929215
4462,wind,2030,1,4478,4478,-0.6345875546929215
4463,wind,2030,1,4479,4479,-0.6345875546929215
4464,wind,2030,1,4480,4480,-0.6345875546929215
4465,wind,2030,1,4481,4481,-0.6345875546929215
4466,wind,2030,1,4482,4482,-0.6345875546929215
4467,wind,2030,1,4483,4483,-0.6345875546929215
4468,wind,2030,1,4484,4484,-0.6345875546929215
4469,wind,2030,1,4485,4485,-0.6345875546929215
4470,wind,2030,1,4486,4486,-0.6345875546929215
4471,wind,2030,1,4487,4487,-0.6345875546929215
4472,wind,2030,1,4488,4488,-0.6345875546929215
4473,wind,2030,1,4489,4489,-0.6345875546929215
4474,wind,2030,1,4490,4490,-0.6345875546929215
4475,wind,2030,1,4491,4491,-0.6345875546929215
4476,wind,2030,1,4492,4492,-0.6345875546929215
4477,wind,2030,1,4493,4493,-0.6345875546929215
4478,wind,2030,1,4494,4494,-0.6345875546929215
4479,wind,2030,1,4495,4495,-0.6345875546929215
4480,wind,2030,1,4496,4496,-0.6345875546929215
4481,wind,2030,1,4497,4497,-0.6345875546929215
4482,wind,2030,1,4498,4498,-0.6345875546929215
4483,wind,2030,1,4499,4499,-0.6345875546929215
4484,wind,2030,1,4500,4500,-0.6345875546929215
4485,wind,2030,1,4501,4501,-0.6345875546929215
4486,wind,2030,1,4502,4502,-0.6345875546929215
4487,wind,2030,1,4503,4503,-0.6345875546929215
4488,wind,2030,1,4504,4504,-0.6345875546929215
4489,wind,2030,1,4505,4505,-0.6345875546929215
4490,wind,2030,1,4506,4506,-0.6345875546929215
4491,wind,2030,1,4507,4507,-0.6345875546929215
4492,wind,2030,1,4508,4508,-0.6345875546929215
