profile_name,year,rep_period,timestep,value
availability2030-2050-wind25,2050,1,2977,0.885446102
availability2030-2050-wind25,2050,1,2978,0.875732277
availability2030-2050-wind25,2050,1,2979,0.884840091
availability2030-2050-wind25,2050,1,2980,0.884769264
availability2030-2050-wind25,2050,1,2981,0.894592489
availability2030-2050-wind25,2050,1,2982,0.892930903
availability2030-2050-wind25,2050,1,2983,0.87711643
availability2030-2050-wind25,2050,1,2984,0.835148541
availability2030-2050-wind25,2050,1,2985,0.77627645
availability2030-2050-wind25,2050,1,2986,0.698387096
availability2030-2050-wind25,2050,1,2987,0.602713038
availability2030-2050-wind25,2050,1,2988,0.55700557
availability2030-2050-wind25,2050,1,2989,0.524481843
availability2030-2050-wind25,2050,1,2990,0.50278858
availability2030-2050-wind25,2050,1,2991,0.543053401
availability2030-2050-wind25,2050,1,2992,0.572484205
availability2030-2050-wind25,2050,1,2993,0.578284757
availability2030-2050-wind25,2050,1,2994,0.556870478
availability2030-2050-wind25,2050,1,2995,0.520507791
availability2030-2050-wind25,2050,1,2996,0.487153085
availability2030-2050-wind25,2050,1,2997,0.477741521
availability2030-2050-wind25,2050,1,2998,0.47370394
availability2030-2050-wind25,2050,1,2999,0.470844751
availability2030-2050-wind25,2050,1,3000,0.475069691
availability2030-2050-wind25,2050,1,3001,0.508925441
availability2030-2050-wind25,2050,1,3002,0.570954866
availability2030-2050-wind25,2050,1,3003,0.62221292
availability2030-2050-wind25,2050,1,3004,0.642538429
availability2030-2050-wind25,2050,1,3005,0.638065656
availability2030-2050-wind25,2050,1,3006,0.601040928
availability2030-2050-wind25,2050,1,3007,0.563338173
availability2030-2050-wind25,2050,1,3008,0.554092124
availability2030-2050-wind25,2050,1,3009,0.551675739
availability2030-2050-wind25,2050,1,3010,0.556665854
availability2030-2050-wind25,2050,1,3011,0.615963222
availability2030-2050-wind25,2050,1,3012,0.598112789
availability2030-2050-wind25,2050,1,3013,0.568127871
availability2030-2050-wind25,2050,1,3014,0.565230959
availability2030-2050-wind25,2050,1,3015,0.540783233
availability2030-2050-wind25,2050,1,3016,0.495469777
availability2030-2050-wind25,2050,1,3017,0.459482449
availability2030-2050-wind25,2050,1,3018,0.423438156
availability2030-2050-wind25,2050,1,3019,0.401959214
availability2030-2050-wind25,2050,1,3020,0.404024396
availability2030-2050-wind25,2050,1,3021,0.393726539
availability2030-2050-wind25,2050,1,3022,0.375673634
availability2030-2050-wind25,2050,1,3023,0.301943988
availability2030-2050-wind25,2050,1,3024,0.292848297
availability2030-2050-wind25,2050,1,3025,0.31556282
availability2030-2050-wind25,2050,1,3026,0.343811435
availability2030-2050-wind25,2050,1,3027,0.354565163
availability2030-2050-wind25,2050,1,3028,0.334715853
availability2030-2050-wind25,2050,1,3029,0.295135952
availability2030-2050-wind25,2050,1,3030,0.256747091
availability2030-2050-wind25,2050,1,3031,0.208312482
availability2030-2050-wind25,2050,1,3032,0.180324423
availability2030-2050-wind25,2050,1,3033,0.183078558
availability2030-2050-wind25,2050,1,3034,0.183010433
availability2030-2050-wind25,2050,1,3035,0.20726416
availability2030-2050-wind25,2050,1,3036,0.202829121
availability2030-2050-wind25,2050,1,3037,0.161096597
availability2030-2050-wind25,2050,1,3038,0.097303239
availability2030-2050-wind25,2050,1,3039,0.072917522
availability2030-2050-wind25,2050,1,3040,0.062314132
availability2030-2050-wind25,2050,1,3041,0.04431846
availability2030-2050-wind25,2050,1,3042,0.032671373
availability2030-2050-wind25,2050,1,3043,0.029065357
availability2030-2050-wind25,2050,1,3044,0.047297969
availability2030-2050-wind25,2050,1,3045,0.113685846
availability2030-2050-wind25,2050,1,3046,0.194743479
availability2030-2050-wind25,2050,1,3047,0.274606759
availability2030-2050-wind25,2050,1,3048,0.334263775
availability2030-2050-wind25,2050,1,3049,0.337189056
availability2030-2050-wind25,2050,1,3050,0.320324172
availability2030-2050-wind25,2050,1,3051,0.320593594
availability2030-2050-wind25,2050,1,3052,0.331760574
availability2030-2050-wind25,2050,1,3053,0.322655524
availability2030-2050-wind25,2050,1,3054,0.33433653
availability2030-2050-wind25,2050,1,3055,0.412843713
availability2030-2050-wind25,2050,1,3056,0.49321886
availability2030-2050-wind25,2050,1,3057,0.561122284
availability2030-2050-wind25,2050,1,3058,0.627039773
availability2030-2050-wind25,2050,1,3059,0.703458933
availability2030-2050-wind25,2050,1,3060,0.676847262
availability2030-2050-wind25,2050,1,3061,0.750180909
availability2030-2050-wind25,2050,1,3062,0.823055773
availability2030-2050-wind25,2050,1,3063,0.840423265
availability2030-2050-wind25,2050,1,3064,0.896288444
availability2030-2050-wind25,2050,1,3065,0.894136344
availability2030-2050-wind25,2050,1,3066,0.900007237
availability2030-2050-wind25,2050,1,3067,0.923237034
availability2030-2050-wind25,2050,1,3068,0.928060964
availability2030-2050-wind25,2050,1,3069,0.91758394
availability2030-2050-wind25,2050,1,3070,0.894391443
availability2030-2050-wind25,2050,1,3071,0.814791693
availability2030-2050-wind25,2050,1,3072,0.757851192
availability2030-2050-wind25,2050,1,3073,0.601123744
availability2030-2050-wind25,2050,1,3074,0.447047265
availability2030-2050-wind25,2050,1,3075,0.384387682
availability2030-2050-wind25,2050,1,3076,0.331081707
availability2030-2050-wind25,2050,1,3077,0.268765427
availability2030-2050-wind25,2050,1,3078,0.268720185
availability2030-2050-wind25,2050,1,3079,0.287328549
availability2030-2050-wind25,2050,1,3080,0.318319789
availability2030-2050-wind25,2050,1,3081,0.376672433
availability2030-2050-wind25,2050,1,3082,0.464801333
availability2030-2050-wind25,2050,1,3083,0.493507754
availability2030-2050-wind25,2050,1,3084,0.475487382
availability2030-2050-wind25,2050,1,3085,0.39212732
availability2030-2050-wind25,2050,1,3086,0.389010681
availability2030-2050-wind25,2050,1,3087,0.393984668
availability2030-2050-wind25,2050,1,3088,0.358302612
availability2030-2050-wind25,2050,1,3089,0.31468828
availability2030-2050-wind25,2050,1,3090,0.264192406
availability2030-2050-wind25,2050,1,3091,0.216377105
availability2030-2050-wind25,2050,1,3092,0.207750719
availability2030-2050-wind25,2050,1,3093,0.246868143
availability2030-2050-wind25,2050,1,3094,0.255723295
availability2030-2050-wind25,2050,1,3095,0.221998856
availability2030-2050-wind25,2050,1,3096,0.15977056
availability2030-2050-wind25,2050,1,3097,0.198464167
availability2030-2050-wind25,2050,1,3098,0.269923262
availability2030-2050-wind25,2050,1,3099,0.265068917
availability2030-2050-wind25,2050,1,3100,0.246493426
availability2030-2050-wind25,2050,1,3101,0.255383189
availability2030-2050-wind25,2050,1,3102,0.270254866
availability2030-2050-wind25,2050,1,3103,0.240493013
availability2030-2050-wind25,2050,1,3104,0.229927107
availability2030-2050-wind25,2050,1,3105,0.236326366
availability2030-2050-wind25,2050,1,3106,0.243191968
availability2030-2050-wind25,2050,1,3107,0.243672018
availability2030-2050-wind25,2050,1,3108,0.240958615
availability2030-2050-wind25,2050,1,3109,0.209126411
availability2030-2050-wind25,2050,1,3110,0.167605401
availability2030-2050-wind25,2050,1,3111,0.138821735
availability2030-2050-wind25,2050,1,3112,0.120178387
availability2030-2050-wind25,2050,1,3113,0.102048734
availability2030-2050-wind25,2050,1,3114,0.084912353
availability2030-2050-wind25,2050,1,3115,0.077353588
availability2030-2050-wind25,2050,1,3116,0.073643651
availability2030-2050-wind25,2050,1,3117,0.07912744
availability2030-2050-wind25,2050,1,3118,0.082410284
availability2030-2050-wind25,2050,1,3119,0.074298082
availability2030-2050-wind25,2050,1,3120,0.093095323
availability2030-2050-wind25,2050,1,3121,0.116569702
availability2030-2050-wind25,2050,1,3122,0.130642093
availability2030-2050-wind25,2050,1,3123,0.153590581
availability2030-2050-wind25,2050,1,3124,0.161243772
availability2030-2050-wind25,2050,1,3125,0.169126402
availability2030-2050-wind25,2050,1,3126,0.165516999
availability2030-2050-wind25,2050,1,3127,0.155380273
availability2030-2050-wind25,2050,1,3128,0.167805587
availability2030-2050-wind25,2050,1,3129,0.205112464
availability2030-2050-wind25,2050,1,3130,0.22930556
availability2030-2050-wind25,2050,1,3131,0.215534758
availability2030-2050-wind25,2050,1,3132,0.274416368
availability2030-2050-wind25,2050,1,3133,0.316536166
availability2030-2050-wind25,2050,1,3134,0.357977385
availability2030-2050-wind25,2050,1,3135,0.398546451
availability2030-2050-wind25,2050,1,3136,0.443768453
availability2030-2050-wind25,2050,1,3137,0.456034965
availability2030-2050-wind25,2050,1,3138,0.443420431
availability2030-2050-wind25,2050,1,3139,0.414848239
availability2030-2050-wind25,2050,1,3140,0.375614641
availability2030-2050-wind25,2050,1,3141,0.342637809
availability2030-2050-wind25,2050,1,3142,0.304686686
availability2030-2050-wind25,2050,1,3143,0.228321714
availability2030-2050-wind25,2050,1,3144,0.239118258
availability2030-2050-wind25,2050,1,3145,0.24385722
availability2030-2050-wind25,2050,1,3146,0.252261907
availability2030-2050-wind25,2050,1,3147,0.275773152
availability2030-2050-wind25,2050,1,3148,0.354243765
availability2030-2050-wind25,2050,1,3149,0.407844693
availability2030-2050-wind25,2050,1,3150,0.438543981
availability2030-2050-wind25,2050,1,3151,0.470280893
availability2030-2050-wind25,2050,1,3152,0.501981186
availability2030-2050-wind25,2050,1,3153,0.461244483
availability2030-2050-wind25,2050,1,3154,0.40358967
availability2030-2050-wind25,2050,1,3155,0.370851262
availability2030-2050-wind25,2050,1,3156,0.351277001
availability2030-2050-wind25,2050,1,3157,0.32824495
availability2030-2050-wind25,2050,1,3158,0.349794423
availability2030-2050-wind25,2050,1,3159,0.367063894
availability2030-2050-wind25,2050,1,3160,0.41425956
availability2030-2050-wind25,2050,1,3161,0.421242449
availability2030-2050-wind25,2050,1,3162,0.383498081
availability2030-2050-wind25,2050,1,3163,0.377649301
availability2030-2050-wind25,2050,1,3164,0.345274318
availability2030-2050-wind25,2050,1,3165,0.301045919
availability2030-2050-wind25,2050,1,3166,0.264014612
availability2030-2050-wind25,2050,1,3167,0.254574927
availability2030-2050-wind25,2050,1,3168,0.221754584
availability2030-2050-wind25,2050,1,3169,0.179078035
availability2030-2050-wind25,2050,1,3170,0.175474729
availability2030-2050-wind25,2050,1,3171,0.158200511
availability2030-2050-wind25,2050,1,3172,0.138124374
availability2030-2050-wind25,2050,1,3173,0.136395684
availability2030-2050-wind25,2050,1,3174,0.123945597
availability2030-2050-wind25,2050,1,3175,0.111169886
availability2030-2050-wind25,2050,1,3176,0.106323778
availability2030-2050-wind25,2050,1,3177,0.110385707
availability2030-2050-wind25,2050,1,3178,0.103855818
availability2030-2050-wind25,2050,1,3179,0.083959029
availability2030-2050-wind25,2050,1,3180,0.097969582
availability2030-2050-wind25,2050,1,3181,0.118422884
availability2030-2050-wind25,2050,1,3182,0.162308879
availability2030-2050-wind25,2050,1,3183,0.206061855
availability2030-2050-wind25,2050,1,3184,0.248249521
availability2030-2050-wind25,2050,1,3185,0.309673575
availability2030-2050-wind25,2050,1,3186,0.331494077
availability2030-2050-wind25,2050,1,3187,0.308055984
availability2030-2050-wind25,2050,1,3188,0.293610659
availability2030-2050-wind25,2050,1,3189,0.326666338
availability2030-2050-wind25,2050,1,3190,0.34272029
availability2030-2050-wind25,2050,1,3191,0.281572002
availability2030-2050-wind25,2050,1,3192,0.283279593
availability2030-2050-wind25,2050,1,3193,0.292654929
availability2030-2050-wind25,2050,1,3194,0.25669597
availability2030-2050-wind25,2050,1,3195,0.224543005
availability2030-2050-wind25,2050,1,3196,0.218323043
availability2030-2050-wind25,2050,1,3197,0.20826892
availability2030-2050-wind25,2050,1,3198,0.189700388
availability2030-2050-wind25,2050,1,3199,0.148258249
availability2030-2050-wind25,2050,1,3200,0.120082874
availability2030-2050-wind25,2050,1,3201,0.099737125
availability2030-2050-wind25,2050,1,3202,0.087408853
availability2030-2050-wind25,2050,1,3203,0.080095786
availability2030-2050-wind25,2050,1,3204,0.090899672
availability2030-2050-wind25,2050,1,3205,0.103859267
availability2030-2050-wind25,2050,1,3206,0.128454302
availability2030-2050-wind25,2050,1,3207,0.187603191
availability2030-2050-wind25,2050,1,3208,0.277917212
availability2030-2050-wind25,2050,1,3209,0.32825364
availability2030-2050-wind25,2050,1,3210,0.33873501
availability2030-2050-wind25,2050,1,3211,0.36953637
availability2030-2050-wind25,2050,1,3212,0.390461618
availability2030-2050-wind25,2050,1,3213,0.399890119
availability2030-2050-wind25,2050,1,3214,0.397712103
availability2030-2050-wind25,2050,1,3215,0.341453333
availability2030-2050-wind25,2050,1,3216,0.301185923
availability2030-2050-wind25,2050,1,3217,0.268117875
availability2030-2050-wind25,2050,1,3218,0.245999386
availability2030-2050-wind25,2050,1,3219,0.194984734
availability2030-2050-wind25,2050,1,3220,0.132927839
availability2030-2050-wind25,2050,1,3221,0.110484324
availability2030-2050-wind25,2050,1,3222,0.096827953
availability2030-2050-wind25,2050,1,3223,0.062720014
availability2030-2050-wind25,2050,1,3224,0.038889129
availability2030-2050-wind25,2050,1,3225,0.017061966
availability2030-2050-wind25,2050,1,3226,0.008096741
availability2030-2050-wind25,2050,1,3227,0.00973808
availability2030-2050-wind25,2050,1,3228,0.028363259
availability2030-2050-wind25,2050,1,3229,0.054087509
availability2030-2050-wind25,2050,1,3230,0.080284404
availability2030-2050-wind25,2050,1,3231,0.111616317
availability2030-2050-wind25,2050,1,3232,0.15809959
availability2030-2050-wind25,2050,1,3233,0.222623119
availability2030-2050-wind25,2050,1,3234,0.313380755
availability2030-2050-wind25,2050,1,3235,0.37816102
availability2030-2050-wind25,2050,1,3236,0.430285671
availability2030-2050-wind25,2050,1,3237,0.47619939
availability2030-2050-wind25,2050,1,3238,0.525495395
availability2030-2050-wind25,2050,1,3239,0.540583853
availability2030-2050-wind25,2050,1,3240,0.525033051
availability2030-2050-wind25,2050,1,3241,0.500608237
availability2030-2050-wind25,2050,1,3242,0.477209494
availability2030-2050-wind25,2050,1,3243,0.413362548
availability2030-2050-wind25,2050,1,3244,0.321329759
availability2030-2050-wind25,2050,1,3245,0.278522699
availability2030-2050-wind25,2050,1,3246,0.25262514
availability2030-2050-wind25,2050,1,3247,0.276997049
availability2030-2050-wind25,2050,1,3248,0.39099298
availability2030-2050-wind25,2050,1,3249,0.442410352
availability2030-2050-wind25,2050,1,3250,0.409611115
availability2030-2050-wind25,2050,1,3251,0.44403896
availability2030-2050-wind25,2050,1,3252,0.53032187
availability2030-2050-wind25,2050,1,3253,0.614277405
availability2030-2050-wind25,2050,1,3254,0.646586459
availability2030-2050-wind25,2050,1,3255,0.664518571
availability2030-2050-wind25,2050,1,3256,0.639354484
availability2030-2050-wind25,2050,1,3257,0.680374705
availability2030-2050-wind25,2050,1,3258,0.70691996
availability2030-2050-wind25,2050,1,3259,0.743527112
availability2030-2050-wind25,2050,1,3260,0.758527302
availability2030-2050-wind25,2050,1,3261,0.769626955
availability2030-2050-wind25,2050,1,3262,0.819875256
availability2030-2050-wind25,2050,1,3263,0.837104418
availability2030-2050-wind25,2050,1,3264,0.82854551
availability2030-2050-wind25,2050,1,3265,0.698021825
availability2030-2050-wind25,2050,1,3266,0.51464046
availability2030-2050-wind25,2050,1,3267,0.43302949
availability2030-2050-wind25,2050,1,3268,0.470842693
availability2030-2050-wind25,2050,1,3269,0.536404909
availability2030-2050-wind25,2050,1,3270,0.565765918
availability2030-2050-wind25,2050,1,3271,0.574129469
availability2030-2050-wind25,2050,1,3272,0.576985169
availability2030-2050-wind25,2050,1,3273,0.566016087
availability2030-2050-wind25,2050,1,3274,0.565175277
availability2030-2050-wind25,2050,1,3275,0.464080771
availability2030-2050-wind25,2050,1,3276,0.45092084
availability2030-2050-wind25,2050,1,3277,0.435059731
availability2030-2050-wind25,2050,1,3278,0.367460405
availability2030-2050-wind25,2050,1,3279,0.363529477
availability2030-2050-wind25,2050,1,3280,0.439115554
availability2030-2050-wind25,2050,1,3281,0.416656818
availability2030-2050-wind25,2050,1,3282,0.340029634
availability2030-2050-wind25,2050,1,3283,0.24167155
availability2030-2050-wind25,2050,1,3284,0.165090606
availability2030-2050-wind25,2050,1,3285,0.137016205
availability2030-2050-wind25,2050,1,3286,0.13430061
availability2030-2050-wind25,2050,1,3287,0.14809282
availability2030-2050-wind25,2050,1,3288,0.176644641
availability2030-2050-wind25,2050,1,3289,0.182891334
availability2030-2050-wind25,2050,1,3290,0.169217227
availability2030-2050-wind25,2050,1,3291,0.168121068
availability2030-2050-wind25,2050,1,3292,0.160474244
availability2030-2050-wind25,2050,1,3293,0.15674628
availability2030-2050-wind25,2050,1,3294,0.168019784
availability2030-2050-wind25,2050,1,3295,0.186779036
availability2030-2050-wind25,2050,1,3296,0.195663452
availability2030-2050-wind25,2050,1,3297,0.21053082
availability2030-2050-wind25,2050,1,3298,0.23995621
availability2030-2050-wind25,2050,1,3299,0.220966176
availability2030-2050-wind25,2050,1,3300,0.188541955
availability2030-2050-wind25,2050,1,3301,0.182386532
availability2030-2050-wind25,2050,1,3302,0.178374799
availability2030-2050-wind25,2050,1,3303,0.158330751
availability2030-2050-wind25,2050,1,3304,0.138344998
availability2030-2050-wind25,2050,1,3305,0.128197234
availability2030-2050-wind25,2050,1,3306,0.122078333
availability2030-2050-wind25,2050,1,3307,0.13214547
availability2030-2050-wind25,2050,1,3308,0.153932401
availability2030-2050-wind25,2050,1,3309,0.156573195
availability2030-2050-wind25,2050,1,3310,0.147786637
availability2030-2050-wind25,2050,1,3311,0.110537957
availability2030-2050-wind25,2050,1,3312,0.090173971
availability2030-2050-wind25,2050,1,3313,0.064761815
availability2030-2050-wind25,2050,1,3314,0.044071405
availability2030-2050-wind25,2050,1,3315,0.04792177
availability2030-2050-wind25,2050,1,3316,0.062063769
availability2030-2050-wind25,2050,1,3317,0.081950943
availability2030-2050-wind25,2050,1,3318,0.104338598
availability2030-2050-wind25,2050,1,3319,0.147154584
availability2030-2050-wind25,2050,1,3320,0.19694217
availability2030-2050-wind25,2050,1,3321,0.226765479
availability2030-2050-wind25,2050,1,3322,0.210534369
availability2030-2050-wind25,2050,1,3323,0.14748985
availability2030-2050-wind25,2050,1,3324,0.098639054
availability2030-2050-wind25,2050,1,3325,0.136416959
availability2030-2050-wind25,2050,1,3326,0.214903247
availability2030-2050-wind25,2050,1,3327,0.253350692
availability2030-2050-wind25,2050,1,3328,0.264275391
availability2030-2050-wind25,2050,1,3329,0.315298455
availability2030-2050-wind25,2050,1,3330,0.352987534
availability2030-2050-wind25,2050,1,3331,0.366465682
availability2030-2050-wind25,2050,1,3332,0.370582834
availability2030-2050-wind25,2050,1,3333,0.331760588
availability2030-2050-wind25,2050,1,3334,0.299876496
availability2030-2050-wind25,2050,1,3335,0.18864215
availability2030-2050-wind25,2050,1,3336,0.158420125
availability2030-2050-wind25,2050,1,3337,0.134652854
availability2030-2050-wind25,2050,1,3338,0.148885647
availability2030-2050-wind25,2050,1,3339,0.217373372
availability2030-2050-wind25,2050,1,3340,0.248456979
availability2030-2050-wind25,2050,1,3341,0.257282675
availability2030-2050-wind25,2050,1,3342,0.245409729
availability2030-2050-wind25,2050,1,3343,0.215180914
availability2030-2050-wind25,2050,1,3344,0.176335727
availability2030-2050-wind25,2050,1,3345,0.163237987
availability2030-2050-wind25,2050,1,3346,0.180140523
availability2030-2050-wind25,2050,1,3347,0.226141604
availability2030-2050-wind25,2050,1,3348,0.275982452
availability2030-2050-wind25,2050,1,3349,0.268442969
availability2030-2050-wind25,2050,1,3350,0.210911622
availability2030-2050-wind25,2050,1,3351,0.16363036
availability2030-2050-wind25,2050,1,3352,0.170037174
availability2030-2050-wind25,2050,1,3353,0.185788942
availability2030-2050-wind25,2050,1,3354,0.213370016
availability2030-2050-wind25,2050,1,3355,0.244503409
availability2030-2050-wind25,2050,1,3356,0.302131916
availability2030-2050-wind25,2050,1,3357,0.361709935
availability2030-2050-wind25,2050,1,3358,0.42912226
availability2030-2050-wind25,2050,1,3359,0.437162897
availability2030-2050-wind25,2050,1,3360,0.385697231
availability2030-2050-wind25,2050,1,3361,0.320943854
availability2030-2050-wind25,2050,1,3362,0.301673438
availability2030-2050-wind25,2050,1,3363,0.316848923
availability2030-2050-wind25,2050,1,3364,0.367260696
availability2030-2050-wind25,2050,1,3365,0.416788087
availability2030-2050-wind25,2050,1,3366,0.439354121
availability2030-2050-wind25,2050,1,3367,0.444000171
availability2030-2050-wind25,2050,1,3368,0.427612179
availability2030-2050-wind25,2050,1,3369,0.440340656
availability2030-2050-wind25,2050,1,3370,0.481423518
availability2030-2050-wind25,2050,1,3371,0.437232794
availability2030-2050-wind25,2050,1,3372,0.436462786
availability2030-2050-wind25,2050,1,3373,0.404651639
availability2030-2050-wind25,2050,1,3374,0.389613046
availability2030-2050-wind25,2050,1,3375,0.421272404
availability2030-2050-wind25,2050,1,3376,0.447192763
availability2030-2050-wind25,2050,1,3377,0.440128291
availability2030-2050-wind25,2050,1,3378,0.435631023
availability2030-2050-wind25,2050,1,3379,0.44558253
availability2030-2050-wind25,2050,1,3380,0.445505198
availability2030-2050-wind25,2050,1,3381,0.430656755
availability2030-2050-wind25,2050,1,3382,0.397672036
availability2030-2050-wind25,2050,1,3383,0.446897232
availability2030-2050-wind25,2050,1,3384,0.425279194
availability2030-2050-wind25,2050,1,3385,0.422675229
availability2030-2050-wind25,2050,1,3386,0.438750563
availability2030-2050-wind25,2050,1,3387,0.451475567
availability2030-2050-wind25,2050,1,3388,0.445968292
availability2030-2050-wind25,2050,1,3389,0.435849239
availability2030-2050-wind25,2050,1,3390,0.437939703
availability2030-2050-wind25,2050,1,3391,0.420834875
availability2030-2050-wind25,2050,1,3392,0.412611549
availability2030-2050-wind25,2050,1,3393,0.384656508
availability2030-2050-wind25,2050,1,3394,0.328943436
availability2030-2050-wind25,2050,1,3395,0.199733907
availability2030-2050-wind25,2050,1,3396,0.17777203
availability2030-2050-wind25,2050,1,3397,0.167634541
availability2030-2050-wind25,2050,1,3398,0.171173999
availability2030-2050-wind25,2050,1,3399,0.185365368
availability2030-2050-wind25,2050,1,3400,0.213815371
availability2030-2050-wind25,2050,1,3401,0.222601132
availability2030-2050-wind25,2050,1,3402,0.22363146
availability2030-2050-wind25,2050,1,3403,0.246950993
availability2030-2050-wind25,2050,1,3404,0.277679038
availability2030-2050-wind25,2050,1,3405,0.321813241
availability2030-2050-wind25,2050,1,3406,0.369231159
availability2030-2050-wind25,2050,1,3407,0.476263135
availability2030-2050-wind25,2050,1,3408,0.58244851
availability2030-2050-wind25,2050,1,3409,0.655562782
availability2030-2050-wind25,2050,1,3410,0.650058343
availability2030-2050-wind25,2050,1,3411,0.625706302
availability2030-2050-wind25,2050,1,3412,0.600377306
availability2030-2050-wind25,2050,1,3413,0.557869008
availability2030-2050-wind25,2050,1,3414,0.528675124
availability2030-2050-wind25,2050,1,3415,0.498954091
availability2030-2050-wind25,2050,1,3416,0.474591284
availability2030-2050-wind25,2050,1,3417,0.446429932
availability2030-2050-wind25,2050,1,3418,0.405040589
availability2030-2050-wind25,2050,1,3419,0.34085664
availability2030-2050-wind25,2050,1,3420,0.327593785
availability2030-2050-wind25,2050,1,3421,0.321225663
availability2030-2050-wind25,2050,1,3422,0.299011136
availability2030-2050-wind25,2050,1,3423,0.274068964
availability2030-2050-wind25,2050,1,3424,0.272670323
availability2030-2050-wind25,2050,1,3425,0.292039442
availability2030-2050-wind25,2050,1,3426,0.310693708
availability2030-2050-wind25,2050,1,3427,0.341301536
availability2030-2050-wind25,2050,1,3428,0.358225004
availability2030-2050-wind25,2050,1,3429,0.406413854
availability2030-2050-wind25,2050,1,3430,0.518377852
availability2030-2050-wind25,2050,1,3431,0.632439258
availability2030-2050-wind25,2050,1,3432,0.659301025
availability2030-2050-wind25,2050,1,3433,0.651427871
availability2030-2050-wind25,2050,1,3434,0.630565057
availability2030-2050-wind25,2050,1,3435,0.600183463
availability2030-2050-wind25,2050,1,3436,0.549431451
availability2030-2050-wind25,2050,1,3437,0.487419064
availability2030-2050-wind25,2050,1,3438,0.436505338
availability2030-2050-wind25,2050,1,3439,0.44905001
availability2030-2050-wind25,2050,1,3440,0.481026874
availability2030-2050-wind25,2050,1,3441,0.442139923
availability2030-2050-wind25,2050,1,3442,0.38632191
availability2030-2050-wind25,2050,1,3443,0.413036671
availability2030-2050-wind25,2050,1,3444,0.41589421
availability2030-2050-wind25,2050,1,3445,0.412236825
availability2030-2050-wind25,2050,1,3446,0.412230492
availability2030-2050-wind25,2050,1,3447,0.413671244
availability2030-2050-wind25,2050,1,3448,0.40307737
availability2030-2050-wind25,2050,1,3449,0.400306186
availability2030-2050-wind25,2050,1,3450,0.405526494
availability2030-2050-wind25,2050,1,3451,0.361471056
availability2030-2050-wind25,2050,1,3452,0.290575751
availability2030-2050-wind25,2050,1,3453,0.238460788
availability2030-2050-wind25,2050,1,3454,0.2181908
availability2030-2050-wind25,2050,1,3455,0.234158719
availability2030-2050-wind25,2050,1,3456,0.246199217
availability2030-2050-wind25,2050,1,3457,0.250795662
availability2030-2050-wind25,2050,1,3458,0.258850339
availability2030-2050-wind25,2050,1,3459,0.262627374
availability2030-2050-wind25,2050,1,3460,0.275011135
availability2030-2050-wind25,2050,1,3461,0.269211937
availability2030-2050-wind25,2050,1,3462,0.223923041
availability2030-2050-wind25,2050,1,3463,0.203475815
availability2030-2050-wind25,2050,1,3464,0.1613434
availability2030-2050-wind25,2050,1,3465,0.13610042
availability2030-2050-wind25,2050,1,3466,0.137807947
availability2030-2050-wind25,2050,1,3467,0.15247351
availability2030-2050-wind25,2050,1,3468,0.184375733
availability2030-2050-wind25,2050,1,3469,0.237277614
availability2030-2050-wind25,2050,1,3470,0.273141917
availability2030-2050-wind25,2050,1,3471,0.324766957
availability2030-2050-wind25,2050,1,3472,0.357140162
availability2030-2050-wind25,2050,1,3473,0.321643061
availability2030-2050-wind25,2050,1,3474,0.262187935
availability2030-2050-wind25,2050,1,3475,0.218620429
availability2030-2050-wind25,2050,1,3476,0.193060973
availability2030-2050-wind25,2050,1,3477,0.201472532
availability2030-2050-wind25,2050,1,3478,0.270792488
availability2030-2050-wind25,2050,1,3479,0.452632226
availability2030-2050-wind25,2050,1,3480,0.57278328
availability2030-2050-wind25,2050,1,3481,0.657891697
availability2030-2050-wind25,2050,1,3482,0.687625955
availability2030-2050-wind25,2050,1,3483,0.679948316
availability2030-2050-wind25,2050,1,3484,0.669107248
availability2030-2050-wind25,2050,1,3485,0.580794629
availability2030-2050-wind25,2050,1,3486,0.40930113
availability2030-2050-wind25,2050,1,3487,0.332883911
availability2030-2050-wind25,2050,1,3488,0.326144784
availability2030-2050-wind25,2050,1,3489,0.356863063
availability2030-2050-wind25,2050,1,3490,0.398253177
availability2030-2050-wind25,2050,1,3491,0.406269905
availability2030-2050-wind25,2050,1,3492,0.453880148
availability2030-2050-wind25,2050,1,3493,0.477905625
availability2030-2050-wind25,2050,1,3494,0.494137937
availability2030-2050-wind25,2050,1,3495,0.538116778
availability2030-2050-wind25,2050,1,3496,0.59039382
availability2030-2050-wind25,2050,1,3497,0.672574227
availability2030-2050-wind25,2050,1,3498,0.783547629
availability2030-2050-wind25,2050,1,3499,0.855695363
availability2030-2050-wind25,2050,1,3500,0.880139158
availability2030-2050-wind25,2050,1,3501,0.873092302
availability2030-2050-wind25,2050,1,3502,0.814705756
availability2030-2050-wind25,2050,1,3503,0.656893559
availability2030-2050-wind25,2050,1,3504,0.593793807
availability2030-2050-wind25,2050,1,3505,0.546647233
availability2030-2050-wind25,2050,1,3506,0.515259789
availability2030-2050-wind25,2050,1,3507,0.515861912
availability2030-2050-wind25,2050,1,3508,0.510080619
availability2030-2050-wind25,2050,1,3509,0.526557874
availability2030-2050-wind25,2050,1,3510,0.57189739
availability2030-2050-wind25,2050,1,3511,0.591152793
availability2030-2050-wind25,2050,1,3512,0.61961037
availability2030-2050-wind25,2050,1,3513,0.643177288
